wave,depth
3587.9369,0.882
3587.9413,0.77
3587.974,0.793
3588.1349,0.195
3588.314,0.621
3588.5264,0.908
3588.6088,0.937
3588.9172,0.919
3589.069,0.18
3589.1046,0.969
3589.1066,0.599
3589.213,0.25
3589.3507,0.686
3589.4226,0.405
3589.4516,0.931
3589.6035,0.824
3589.632,0.943
3589.7591,0.912
3589.9607,0.687
3590.0834,0.85
3590.2774,0.607
3590.3103,0.599
3590.474,0.943
3590.6517,0.635
3591.0003,0.803
3591.2111,0.5
3591.3467,0.85
3591.3476,0.832
3591.3984,0.876
3591.4471,0.417
3591.4831,0.836
3591.7094,0.803
3591.7478,0.328
3592.0216,0.913
3592.4702,0.804
3592.5063,0.248
3592.58,0.156
3592.6,0.531
3592.6736,0.847
3592.6888,0.709
3592.689,0.201
3592.8872,0.811
3592.8919,0.828
3592.9108,0.322
3593.018,0.327
3593.0756,0.754
3593.3227,0.844
3593.333,0.89
3593.502,0.982
3593.5816,0.275
3593.8263,0.175
3594.0124,0.587
3594.632,0.948
3594.6742,0.781
3594.8716,0.957
3595.03,0.216
3595.1089,0.848
3595.3014,0.907
3595.6733,0.762
3595.8637,0.843
3596.0465,0.952
3596.178,0.278
3596.196,0.875
3596.5009,0.554
3596.5119,0.466
3596.6682,0.151
3597.0207,0.881
3597.0521,0.862
3597.6296,0.182
3597.699,0.918
3597.701,0.95
3597.702,0.924
3597.703,0.974
3597.704,0.979
3598.7135,0.805
3598.7173,0.846
3598.9287,0.639
3598.9802,0.852
3599.3545,0.43
3599.39,0.394
3599.5368,0.485
3599.6248,0.899
3599.825,0.227
3599.885,0.233
3600.4732,0.812
3600.7324,0.941
3601.19,0.55
3601.4193,0.462
3601.661,0.766
3601.8802,0.304
3601.9155,0.918
3601.9412,0.43
3602.0816,0.872
3602.0828,0.949
3602.266,0.776
3602.271,0.882
3602.273,0.802
3602.276,0.943
3602.28,0.96
3602.462,0.921
3602.5254,0.93
3602.6976,0.777
3602.7634,0.753
3603.0426,0.439
3603.203,0.954
3603.5667,0.843
3603.6147,0.83
3603.6806,0.863
3603.745,0.685
3603.7542,0.677
3603.7727,0.882
3603.8175,0.897
3603.8274,0.77
3604.2603,0.579
3604.2799,0.443
3604.28,0.266
3604.3717,0.877
3604.4671,0.357
3604.471,0.504
3604.541,0.15
3604.6971,0.84
3604.7162,0.311
3604.927,0.55
3604.9594,0.64
3605.0114,0.565
3605.04,0.205
3605.1421,0.152
3605.2007,0.896
3605.344,0.981
3605.3709,0.923
3605.3947,0.553
3605.3999,0.842
3605.4474,0.653
3605.4524,0.958
3605.5003,0.947
3605.525,0.5
3605.5543,0.201
3605.9838,0.261
3606.0341,0.155
3606.118,0.331
3606.3744,0.799
3606.5334,0.884
3606.5992,0.863
3606.679,0.968
3606.7128,0.693
3606.778,0.306
3606.7815,0.816
3606.8482,0.737
3607.0951,0.671
3607.1204,0.18
3607.369,0.388
3607.527,0.882
3607.8319,0.209
3607.9079,0.217
3608.1415,0.921
3608.173,0.717
3608.3123,0.304
3608.404,0.449
3608.4836,0.879
3608.5143,0.799
3608.549,0.202
3608.6746,0.575
3608.758,0.157
3608.8091,0.681
3608.8261,0.403
3608.8589,0.984
3609.023,0.338
3609.1523,0.171
3609.3113,0.964
3609.3161,0.95
3609.3185,0.832
3609.3209,0.896
3609.3252,0.814
3609.338,0.18
3609.4622,0.566
3609.478,0.703
3609.49,0.488
3609.547,0.717
3609.6858,0.154
3609.7599,0.209
3609.78,0.214
3610.043,0.728
3610.1526,0.813
3610.1589,0.962
3610.2365,0.264
3610.2785,0.855
3610.292,0.863
3610.3388,0.222
3610.457,0.923
3610.46,0.953
3610.461,0.929
3610.462,0.975
3610.463,0.98
3610.6946,0.898
3610.762,0.158
3610.8161,0.579
3611.0429,0.934
3611.4225,0.718
3611.4822,0.871
3611.5484,0.18
3611.552,0.383
3611.6293,0.668
3611.6583,0.211
3611.7006,0.627
3611.889,0.714
3612.0683,0.937
3612.2103,0.193
3612.2401,0.178
3612.5048,0.639
3612.6043,0.394
3612.721,0.885
3612.728,0.93
3612.732,0.893
3612.736,0.965
3612.743,0.974
3612.9178,0.229
3612.9189,0.717
3612.9266,0.533
3612.9394,0.913
3613.0812,0.513
3613.098,0.878
3613.1237,0.633
3613.1448,0.877
3613.1787,0.814
3613.3239,0.248
3613.423,0.661
3613.4416,0.877
3613.4436,0.898
3613.445,0.457
3613.6059,0.849
3613.663,0.279
3613.7147,0.623
3613.829,0.973
3614.112,0.891
3614.5556,0.816
3614.6628,0.294
3614.765,0.873
3614.7718,0.868
3614.8822,0.621
3615.1445,0.153
3615.1909,0.833
3615.3888,0.696
3615.5387,0.409
3615.6425,0.166
3615.646,0.797
3615.6623,0.909
3615.81,0.154
3615.9549,0.606
3616.1483,0.851
3616.3199,0.861
3616.5652,0.797
3616.566,0.41
3617.1,0.782
3617.256,0.181
3617.3183,0.902
3617.4289,0.785
3617.5334,0.628
3617.7062,0.657
3617.7859,0.948
3617.9276,0.75
3617.9637,0.834
3618.0082,0.317
3618.1789,0.159
3618.2987,0.91
3618.3798,0.861
3618.3858,0.931
3618.5965,0.904
3618.62,0.751
3618.7675,0.984
3618.8113,0.798
3618.9312,0.428
3618.9581,0.362
3618.968,0.214
3619.0963,0.724
3619.2688,0.852
3619.2931,0.256
3619.389,0.959
3619.39,0.973
3619.391,0.983
3619.391,0.982
3619.391,0.962
3619.4552,0.186
3619.6567,0.754
3619.7681,0.858
