wave,depth
3543.9,0.182
3543.946,0.255
3544.0104,0.429
3544.021,0.389
3544.2433,0.726
3544.4369,0.349
3544.4935,0.754
3544.5962,0.944
3544.6295,0.953
3545.0736,0.541
3545.1565,0.346
3545.159,0.804
3545.1622,0.884
3545.1959,0.928
3545.207,0.179
3545.225,0.26
3545.3345,0.913
3545.373,0.164
3545.5044,0.803
3545.5054,0.179
3545.5274,0.742
3545.6008,0.246
3545.6397,0.976
3545.7048,0.379
3545.7067,0.169
3545.7832,0.171
3545.79,0.826
3545.8068,0.158
3545.8297,0.915
3545.9045,0.639
3546.1531,0.174
3546.1835,0.152
3546.1892,0.263
3546.204,0.924
3546.2746,0.239
3546.2769,0.869
3546.6503,0.171
3546.6769,0.504
3546.7065,0.86
3546.7832,0.883
3546.83,0.561
3547.0279,0.96
3547.112,0.939
3547.1599,0.937
3547.1937,0.938
3547.222,0.923
3547.3783,0.894
3547.68,0.965
3547.6868,0.604
3547.7649,0.884
3547.7658,0.899
3547.7979,0.978
3547.8122,0.661
3547.8293,0.725
3547.8989,0.963
3547.9159,0.293
3547.9514,0.907
3548.019,0.942
3548.0202,0.976
3548.1749,0.981
3548.1818,0.966
3548.183,0.996
3548.183,0.995
3548.183,0.977
3548.183,0.987
3548.183,0.975
3548.2414,0.517
3548.4419,0.905
3548.4543,0.52
3548.5472,0.258
3548.722,0.229
3548.7278,0.259
3548.9405,0.605
3549.0027,0.962
3549.2322,0.925
3549.2927,0.911
3549.2991,0.188
3549.359,0.815
3549.508,0.305
3549.537,0.391
3549.5821,0.159
3549.74,0.815
3549.8066,0.391
3549.844,0.207
3549.8643,0.975
3550.117,0.594
3550.117,0.906
3550.1731,0.167
3550.22,0.673
3550.266,0.154
3550.446,0.25
3550.4497,0.882
3550.46,0.946
3550.4735,0.198
3550.5664,0.224
3550.5925,0.562
3550.5938,0.99
3550.6271,0.928
3550.6923,0.277
3551.0027,0.699
3551.109,0.883
3551.2189,0.5
3551.3915,0.679
3551.516,0.92
3551.523,0.958
3551.5258,0.371
3551.526,0.928
3551.529,0.985
3551.534,0.99
3551.613,0.175
3551.62,0.506
3551.6605,0.19
3551.788,0.196
3551.951,0.942
3552.1054,0.932
3552.4249,0.907
3552.5936,0.437
3552.6897,0.935
3552.7189,0.961
3552.724,0.261
3552.7448,0.935
3552.8082,0.236
3552.828,0.966
3552.8298,0.756
3552.8547,0.924
3552.9383,0.905
3552.9863,0.905
3553.08,0.917
3553.1638,0.514
3553.268,0.906
3553.3635,0.577
3553.4396,0.864
3553.4785,0.988
3553.4826,0.981
3553.4848,0.909
3553.4867,0.948
3553.4905,0.897
3553.6006,0.389
3553.7381,0.964
3553.962,0.706
3554.0085,0.835
3554.071,0.293
3554.1178,0.994
3554.1403,0.296
3554.4004,0.793
3554.4413,0.911
3554.5013,0.958
3554.525,0.182
3554.6428,0.9
3554.644,0.161
3554.659,0.589
3554.9241,0.99
3555.001,0.368
3555.0914,0.523
3555.1381,0.862
3555.1587,0.213
3555.3468,0.516
3555.4491,0.903
3555.4832,0.367
3555.5303,0.238
3555.6422,0.153
3555.76,0.217
3555.787,0.816
3555.8115,0.181
3556.0525,0.452
3556.132,0.814
3556.2455,0.695
3556.4811,0.431
3556.594,0.933
3556.6804,0.946
3556.7999,0.939
3556.8777,0.983
3556.967,0.514
3557.058,0.364
3557.1684,0.334
3557.2193,0.595
3557.2798,0.244
3557.5578,0.379
3557.9797,0.326
3557.992,0.209
3558.016,0.463
3558.0782,0.67
3558.2046,0.699
3558.4104,0.886
3558.5148,0.997
3558.532,0.984
3558.6204,0.941
3558.703,0.176
3558.714,0.187
3558.7413,0.2
3558.7661,0.179
3558.7752,0.914
3558.8146,0.226
3558.946,0.808
3559.101,0.171
3559.1656,0.912
3559.349,0.21
3559.449,0.933
3559.5032,0.949
3559.5965,0.163
3559.777,0.831
3559.785,0.184
3559.8007,0.32
3559.894,0.471
3559.9005,0.53
3559.9205,0.794
3560.0675,0.895
3560.0779,0.355
3560.1796,0.494
3560.296,0.802
3560.3393,0.916
3560.4481,0.807
3560.5897,0.716
3560.6968,0.938
3560.72,0.341
3560.7911,0.227
3560.8019,0.6
3560.8157,0.281
3560.857,0.226
3560.8926,0.99
3560.916,0.177
3561.0249,0.829
3561.0523,0.628
3561.5755,0.933
3561.595,0.201
3561.6413,0.286
3561.66,0.339
3561.7,0.436
3561.7436,0.958
3561.7464,0.979
3561.7475,0.963
3561.7489,0.992
3561.7498,0.385
3561.7515,0.995
3561.893,0.72
3561.8936,0.823
3561.9272,0.556
3562.0911,0.438
3562.129,0.676
3562.1358,0.245
3562.2077,0.164
3562.2583,0.885
3562.2661,0.545
3562.5934,0.918
3562.8924,0.744
3562.914,0.522
3562.9153,0.88
3563.15,0.691
3563.1862,0.289
3563.5,0.437
3563.6057,0.779
3563.62,0.43
3563.704,0.327
3563.754,0.154
3563.7548,0.475
3563.7739,0.153
3564.1084,0.964
3564.1274,0.601
3564.31,0.185
3564.3825,0.888
3564.4906,0.37
3564.5148,0.933
3564.5334,0.834
3564.5361,0.153
3564.5567,0.944
3564.635,0.159
3564.6679,0.199
3564.6705,0.666
3564.6738,0.83
3564.7846,0.751
3564.9403,0.38
3564.9511,0.988
3564.9774,0.297
3565.2309,0.753
3565.2936,0.766
3565.3074,0.152
3565.3553,0.779
3565.3787,0.997
3565.415,0.251
3565.5,0.159
3565.5345,0.177
3565.5736,0.942
3565.5815,0.973
3565.624,0.334
3565.7017,0.541
3565.8267,0.892
3565.9669,0.897
3565.967,0.862
3566.0679,0.15
3566.0851,0.184
3566.1,0.952
3566.1049,0.945
3566.1396,0.901
3566.1499,0.672
3566.1703,0.556
3566.1777,0.837
3566.2428,0.7
3566.3083,0.965
3566.371,0.991
3566.3717,0.201
3566.372,0.997
3566.372,0.996
3566.372,0.992
3566.372,0.995
3566.58,0.933
3566.8476,0.379
3566.9578,0.452
3567.0311,0.96
3567.213,0.821
3567.35,0.153
3567.3682,0.942
3567.5468,0.909
3567.696,0.982
3567.7383,0.904
3567.85,0.184
3567.9339,0.615
3568.0254,0.468
3568.137,0.272
3568.1771,0.225
3568.27,0.698
3568.4006,0.828
3568.4324,0.938
3568.51,0.552
3568.6187,0.674
3568.7785,0.789
3568.8227,0.938
3568.87,0.275
3568.88,0.855
3568.9049,0.912
3568.9074,0.669
3568.974,0.965
3569.0723,0.771
3569.0783,0.311
3569.0784,0.477
3569.1472,0.292
3569.2964,0.707
3569.3111,0.159
3569.376,0.994
3569.4949,0.982
3569.808,0.971
3570.0097,0.967
3570.0303,0.949
3570.0974,0.997
3570.1642,0.18
3570.177,0.325
3570.254,0.992
3570.4994,0.164
3570.599,0.207
3570.5997,0.256
3570.6089,0.6
3570.753,0.338
3571.0094,0.181
3571.0903,0.615
3571.153,0.881
3571.1724,0.695
3571.2236,0.978
3571.4314,0.206
3571.7608,0.618
3571.844,0.985
3571.852,0.992
3571.856,0.986
3571.86,0.996
3571.867,0.996
3571.931,0.34
3571.975,0.691
3571.9949,0.98
3572.0503,0.506
3572.3091,0.895
3572.468,0.966
3572.4687,0.516
3572.526,0.992
3572.5412,0.588
3572.5903,0.951
3572.729,0.443
3572.74,0.944
3573.0372,0.786
3573.0518,0.891
3573.055,0.782
3573.2602,0.391
3573.2697,0.741
3573.3936,0.938
3573.5692,0.174
3573.637,0.944
3573.6847,0.88
3573.6934,0.161
3573.7315,0.959
3573.8288,0.974
3573.831,0.166
3573.8885,0.964
3573.9811,0.181
3574.0212,0.742
3574.032,0.938
3574.0579,0.33
3574.153,0.389
3574.195,0.872
3574.2395,0.908
3574.2431,0.892
3574.3355,0.162
3574.3393,0.947
3574.3485,0.172
3574.3611,0.574
3574.4052,0.384
3574.6656,0.583
3574.7666,0.487
3574.8,0.939
3574.93,0.937
3574.9645,0.99
3575.113,0.957
3575.1293,0.179
3575.245,0.964
3575.359,0.995
3575.3695,0.966
3575.7533,0.835
3575.79,0.964
