wave,depth
3546.2769,0.866
3546.6769,0.522
3546.7065,0.861
3546.7832,0.887
3546.83,0.518
3547.0279,0.947
3547.112,0.919
3547.1599,0.939
3547.1937,0.939
3547.222,0.924
3547.3783,0.868
3547.68,0.953
3547.6868,0.515
3547.7649,0.895
3547.7658,0.895
3547.7979,0.979
3547.8122,0.687
3547.8293,0.776
3547.8989,0.965
3547.9159,0.198
3547.9514,0.903
3548.019,0.942
3548.0202,0.977
3548.1749,0.98
3548.1818,0.967
3548.183,0.996
3548.183,0.995
3548.183,0.975
3548.183,0.988
3548.183,0.972
3548.2414,0.579
3548.4419,0.904
3548.4543,0.549
3548.5472,0.315
3548.722,0.169
3548.7278,0.236
3548.9405,0.575
3549.0027,0.961
3549.2322,0.919
3549.2927,0.907
3549.2991,0.208
3549.359,0.788
3549.508,0.383
3549.537,0.337
3549.74,0.709
3549.8066,0.442
3549.844,0.203
3549.8643,0.976
3550.117,0.456
3550.117,0.884
3550.1731,0.191
3550.22,0.652
3550.446,0.163
3550.4497,0.879
3550.46,0.93
3550.4735,0.233
3550.5664,0.255
3550.5925,0.632
3550.5938,0.991
3550.6271,0.922
3550.6923,0.208
3551.0027,0.759
3551.109,0.891
3551.2189,0.551
3551.3915,0.742
3551.516,0.911
3551.523,0.95
3551.5258,0.283
3551.526,0.92
3551.529,0.984
3551.534,0.991
3551.613,0.206
3551.62,0.49
3551.6605,0.168
3551.951,0.949
3552.1054,0.933
3552.4249,0.91
3552.5936,0.347
3552.6385,0.152
3552.6897,0.892
3552.7189,0.953
3552.724,0.229
3552.7448,0.929
3552.828,0.968
3552.8298,0.796
3552.8547,0.926
3552.9383,0.901
3552.9863,0.905
3553.08,0.915
3553.1638,0.56
3553.268,0.88
3553.3635,0.648
3553.4396,0.875
3553.4785,0.988
3553.4826,0.979
3553.4848,0.895
3553.4867,0.939
3553.4905,0.88
3553.5548,0.154
3553.6006,0.431
3553.6007,0.151
3553.6141,0.157
3553.7381,0.967
3553.962,0.683
3554.0085,0.861
3554.071,0.367
3554.1178,0.995
3554.1403,0.274
3554.4004,0.78
3554.4413,0.915
3554.4639,0.157
3554.5013,0.96
3554.5101,0.153
3554.6428,0.907
3554.644,0.166
3554.659,0.429
3554.9241,0.992
3555.001,0.331
3555.0914,0.604
3555.1381,0.798
3555.1587,0.184
3555.3468,0.46
3555.3568,0.159
3555.4032,0.155
3555.4491,0.909
3555.4832,0.28
3555.5303,0.273
3555.76,0.189
3555.787,0.789
3555.8115,0.189
3556.0525,0.444
3556.132,0.787
3556.2425,0.161
3556.2455,0.611
3556.3713,0.157
3556.4811,0.479
3556.594,0.942
3556.6804,0.946
3556.7999,0.947
3556.8777,0.985
3556.967,0.481
3557.058,0.361
3557.1208,0.163
3557.1608,0.159
3557.1684,0.233
3557.2193,0.657
3557.2798,0.267
3557.5578,0.445
3557.9797,0.337
3557.988,0.164
3557.992,0.247
3558.016,0.268
3558.0235,0.16
3558.0782,0.719
3558.2046,0.729
3558.329,0.188
3558.4104,0.894
3558.5148,0.997
3558.532,0.985
3558.6204,0.935
3558.703,0.161
3558.7661,0.205
3558.7752,0.905
3558.8146,0.205
3558.8392,0.166
3558.8746,0.161
3558.946,0.679
3559.0503,0.193
3559.0834,0.187
3559.101,0.155
3559.1656,0.908
3559.449,0.933
3559.5032,0.95
3559.5965,0.166
3559.6921,0.166
3559.7197,0.162
3559.777,0.817
3559.785,0.176
3559.796,0.192
3559.8007,0.37
3559.8283,0.186
3559.894,0.437
3559.9005,0.585
3559.9205,0.83
3560.0675,0.901
3560.0779,0.412
3560.1796,0.557
3560.296,0.807
3560.3393,0.911
3560.4481,0.797
3560.5221,0.167
3560.5324,0.19
3560.5637,0.184
3560.5667,0.162
3560.5897,0.789
3560.6968,0.939
3560.72,0.312
3560.8019,0.566
3560.8157,0.263
3560.857,0.219
3560.8926,0.99
3560.916,0.219
3561.0249,0.821
3561.0523,0.697
3561.2593,0.188
3561.2897,0.182
3561.3496,0.167
3561.377,0.158
3561.3893,0.162
3561.5755,0.938
3561.595,0.169
3561.6413,0.325
3561.66,0.433
3561.7,0.419
3561.7436,0.95
3561.7464,0.978
3561.7475,0.955
3561.7489,0.993
3561.7498,0.444
3561.7515,0.995
3561.893,0.781
3561.8936,0.856
3561.9272,0.608
3561.9765,0.185
3562.0059,0.179
3562.0911,0.497
3562.129,0.726
3562.1358,0.193
3562.1604,0.167
3562.2001,0.162
3562.2583,0.894
3562.2661,0.565
3562.5934,0.92
3562.6841,0.183
3562.7126,0.176
3562.8924,0.726
3562.914,0.436
3562.9153,0.882
3562.9677,0.167
3562.9977,0.202
3563.15,0.643
3563.1862,0.353
3563.3819,0.179
3563.4094,0.172
3563.5,0.303
3563.6057,0.804
3563.62,0.299
3563.704,0.411
3563.754,0.207
3563.7548,0.39
3563.7894,0.201
3564.0699,0.176
3564.0965,0.168
3564.1084,0.963
3564.1274,0.659
3564.3825,0.859
3564.4906,0.411
3564.5148,0.933
3564.5334,0.734
3564.5356,0.195
3564.5361,0.206
3564.5567,0.942
3564.5704,0.2
3564.635,0.171
3564.6679,0.207
3564.6705,0.689
3564.6738,0.836
3564.7481,0.171
3564.7735,0.164
3564.7846,0.799
3564.9403,0.388
3564.9511,0.989
3564.9774,0.181
3565.2309,0.788
3565.2936,0.822
3565.3074,0.204
3565.3405,0.198
3565.3553,0.812
3565.3787,0.997
3565.415,0.327
3565.4163,0.166
3565.4407,0.158
3565.5736,0.942
3565.5815,0.976
3565.624,0.342
3565.7017,0.42
3565.8267,0.9
3565.9669,0.912
3565.967,0.886
3566.0679,0.202
3566.0745,0.161
3566.0977,0.153
3566.0998,0.196
3566.1,0.937
3566.1049,0.939
3566.1396,0.879
3566.1499,0.536
3566.1703,0.421
3566.1777,0.873
3566.2428,0.747
3566.3083,0.966
3566.371,0.992
3566.3717,0.248
3566.372,0.997
3566.372,0.997
3566.372,0.992
3566.372,0.995
3566.58,0.932
3566.7228,0.155
3566.8176,0.2
3566.8476,0.431
3566.8484,0.193
3566.9578,0.512
3567.0311,0.962
3567.213,0.813
3567.3682,0.941
3567.5468,0.905
3567.5562,0.197
3567.5859,0.19
3567.696,0.983
3567.7383,0.91
3567.9339,0.688
3568.0254,0.466
3568.137,0.335
3568.1771,0.218
3568.27,0.66
3568.2838,0.193
3568.3124,0.185
3568.4006,0.821
3568.4324,0.938
3568.51,0.511
3568.6187,0.731
3568.7785,0.8
3568.8227,0.939
3568.87,0.254
3568.88,0.767
3568.9049,0.892
3568.9074,0.533
3568.974,0.967
3569.0005,0.189
3569.0277,0.181
3569.03,0.166
3569.0723,0.814
3569.0783,0.378
3569.0784,0.358
3569.1472,0.285
3569.2964,0.732
3569.3111,0.2
3569.376,0.995
3569.4949,0.984
3569.7059,0.185
3569.7321,0.176
3569.808,0.973
3569.8516,0.15
3570.0097,0.969
3570.0303,0.947
3570.0974,0.997
3570.177,0.28
3570.254,0.993
3570.4004,0.179
3570.425,0.171
3570.4994,0.188
3570.599,0.194
3570.5997,0.264
3570.6089,0.475
3570.753,0.335
3571.0094,0.177
3571.0835,0.174
3571.0903,0.684
3571.107,0.165
3571.153,0.875
3571.1724,0.573
3571.2236,0.979
3571.7554,0.168
3571.7608,0.681
3571.7775,0.158
3571.844,0.984
3571.852,0.993
3571.856,0.986
3571.86,0.996
3571.867,0.996
3571.931,0.316
3571.975,0.667
3571.9949,0.983
3572.0503,0.577
3572.3091,0.899
3572.4159,0.161
3572.4367,0.151
3572.468,0.973
3572.4687,0.536
3572.526,0.993
3572.5412,0.491
3572.5903,0.951
3572.729,0.44
3572.74,0.937
3573.0372,0.818
3573.0518,0.902
3573.055,0.826
3573.0652,0.154
3573.2602,0.465
3573.2697,0.726
3573.3685,0.155
3573.3936,0.939
3573.5692,0.249
3573.637,0.936
3573.6847,0.892
3573.6934,0.179
3573.7315,0.963
3573.8288,0.976
3573.831,0.182
3573.8885,0.968
3573.9811,0.209
3574.0212,0.726
3574.032,0.93
3574.0579,0.335
3574.153,0.391
3574.195,0.819
3574.2395,0.891
3574.2431,0.9
3574.3355,0.187
3574.3393,0.942
3574.3485,0.245
3574.3611,0.6
3574.4052,0.461
3574.6656,0.459
3574.7666,0.39
3574.8,0.932
3574.93,0.93
3574.9645,0.991
3575.113,0.958
3575.1293,0.212
3575.245,0.966
3575.359,0.995
3575.3695,0.968
3575.7533,0.852
3575.79,0.952
3575.848,0.525
3575.9324,0.616
3575.9762,0.957
3575.9842,0.927
3576.0521,0.228
3576.154,0.153
3576.2288,0.299
3576.24,0.649
3576.34,0.991
3576.3781,0.569
3576.5123,0.152
3576.758,0.944
3576.7644,0.441
3576.7952,0.679
3576.853,0.934
3576.866,0.442
3577.227,0.233
3577.23,0.589
3577.232,0.277
3577.234,0.908
3577.237,0.938
3577.2612,0.657
3577.4556,0.637
3577.558,0.643
3577.6798,0.379
3577.8291,0.681
3577.868,0.978
3577.98,0.192
3578.0733,0.813
3578.1871,0.898
3578.208,0.924
3578.211,0.437
3578.212,0.525
3578.2524,0.871
3578.2797,0.456
3578.2851,0.159
3578.3822,0.944
3578.4089,0.8
3578.5487,0.264
3578.6721,0.964
3578.704,0.997
3578.769,0.879
3578.8428,0.628
3578.8982,0.859
3579.0267,0.874
3579.5145,0.17
3579.6847,0.338
3579.7943,0.263
3579.8145,0.794
3579.827,0.892
3579.8673,0.358
3579.9035,0.489
3580.0761,0.228
3580.273,0.827
3580.518,0.436
3580.5329,0.794
3580.7172,0.32
3580.9212,0.907
3580.925,0.989
3581.1927,0.997
3581.2294,0.154
3581.5435,0.16
3581.5638,0.152
3581.6465,0.961
3581.8069,0.944
3581.8465,0.165
3581.8679,0.157
3581.8738,0.708
3581.884,0.151
3581.909,0.19
3581.928,0.804
3582.1383,0.17
3582.1611,0.162
3582.1994,0.964
3582.3061,0.471
3582.3183,0.926
3582.3328,0.731
3582.4055,0.569
3582.4193,0.174
3582.4242,0.22
3582.4314,0.303
3582.4431,0.167
3582.5642,0.921
3582.622,0.949
3582.6289,0.223
3582.6837,0.916
3582.6893,0.178
3582.7142,0.171
3582.9483,0.181
3582.9744,0.174
3583.092,0.711
3583.1964,0.184
3583.2235,0.177
3583.3245,0.96
3583.33,0.938
3583.4335,0.186
3583.4615,0.18
3583.5935,0.869
3583.6598,0.188
3583.6703,0.689
3583.6824,0.925
3583.6888,0.182
3583.714,0.782
3583.7347,0.419
3583.875,0.19
3583.9014,0.861
3583.9049,0.184
3584.1102,0.185
3584.1512,0.925
3584.1904,0.189
3584.3368,0.944
3584.3821,0.233
3584.5155,0.954
3584.5945,0.589
3584.6591,0.987
3584.7738,0.821
3584.7858,0.966
3584.796,0.962
3584.8435,0.23
3584.9275,0.22
3584.9574,0.974
3584.961,0.826
3584.972,0.243
3584.9822,0.247
3585.06,0.691
3585.1587,0.99
3585.1897,0.941
3585.287,0.914
3585.3186,0.997
3585.3883,0.185
3585.492,0.846
3585.5688,0.901
3585.7051,0.996
3585.776,0.385
3585.8022,0.514
3585.8116,0.153
3585.907,0.396
3586.0044,0.932
3586.0059,0.927
3586.0616,0.687
3586.1033,0.978
3586.11,0.157
3586.1126,0.977
3586.1389,0.16
3586.1567,0.151
3586.236,0.7
3586.2451,0.516
3586.29,0.935
3586.3592,0.733
3586.4542,0.167
3586.4733,0.157
3586.4894,0.36
3586.5159,0.883
3586.538,0.971
3586.6005,0.798
3586.7384,0.962
3586.7572,0.173
3586.7775,0.164
3586.866,0.176
3586.9843,0.997
3587.0134,0.674
3587.0478,0.179
3587.0697,0.17
3587.1309,0.955
3587.1859,0.992
3587.1938,0.904
3587.212,0.624
3587.2388,0.964
3587.307,0.761
3587.3263,0.183
3587.3455,0.708
3587.3494,0.175
3587.423,0.969
3587.5,0.439
3587.5926,0.188
3587.617,0.18
3587.6468,0.327
3587.7521,0.976
3587.7593,0.315
3587.8467,0.192
3587.8722,0.184
3587.8916,0.47
3587.9273,0.994
3587.9322,0.992
3587.9346,0.949
3587.9369,0.974
3587.9413,0.944
3587.974,0.881
3588.0885,0.195
3588.1154,0.188
3588.243,0.219
3588.314,0.744
3588.318,0.198
3588.346,0.191
3588.5264,0.955
3588.5353,0.201
3588.5645,0.194
3588.6088,0.974
3588.728,0.259
3588.7402,0.202
3588.7708,0.196
3588.9172,0.963
3588.9308,0.576
3588.933,0.204
3588.9648,0.197
3589.069,0.639
3589.102,0.326
3589.1046,0.995
3589.1066,0.823
3589.1249,0.16
3589.1465,0.199
3589.213,0.901
3589.2806,0.161
3589.3184,0.156
3589.3507,0.805
3589.351,0.2
3589.4226,0.872
3589.4444,0.161
3589.4516,0.972
3589.4741,0.156
3589.4833,0.367
3589.5843,0.161
3589.6035,0.909
3589.6227,0.156
3589.632,0.98
3589.719,0.16
3589.7575,0.156
3589.7591,0.935
3589.8354,0.159
3589.8653,0.522
3589.8788,0.155
3589.9475,0.158
3589.9607,0.846
3589.9737,0.154
3590.0348,0.157
3590.0688,0.153
3590.0834,0.922
3590.1222,0.155
3590.1564,0.152
3590.1913,0.153
3590.2475,0.151
3590.2774,0.827
3590.3103,0.886
3590.474,0.98
3590.5218,0.244
3590.5369,0.207
3590.6517,0.682
3591.0003,0.894
3591.0634,0.245
3591.2111,0.887
3591.215,0.62
3591.3467,0.924
3591.3476,0.915
3591.3984,0.921
3591.4471,0.812
3591.4831,0.909
3591.7094,0.876
3591.723,0.557
3591.7478,0.635
3591.8108,0.369
3591.9742,0.222
3592.0216,0.935
3592.2364,0.191
3592.4702,0.909
3592.5063,0.445
3592.58,0.376
3592.6,0.755
3592.6736,0.916
