wave,depth
3790.0927,0.845
3790.6536,0.338
3790.754,0.555
3790.83,0.216
3791.5053,0.265
3791.7417,0.273
3792.1538,0.569
3793.163,0.27
3793.3542,0.643
3793.4801,0.725
3793.5846,0.323
3793.8711,0.535
3794.3391,0.805
3794.3565,0.153
3794.78,0.227
3795.002,0.901
3795.5283,0.265
3796.0114,0.176
3796.8814,0.732
3797.169,0.27
3797.5144,0.851
3797.716,0.236
3797.898,0.88
3797.9488,0.247
3798.3573,0.36
3798.5109,0.887
3798.5863,0.218
3799.5471,0.898
3799.7872,0.454
3801.6792,0.733
3801.8086,0.486
3801.862,0.271
3801.9834,0.566
3802.2778,0.46
3804.0089,0.548
3804.799,0.202
3805.3415,0.184
3805.342,0.859
3806.2165,0.631
3806.6952,0.842
3806.7143,0.745
3807.144,0.838
3807.144,0.758
3807.144,0.221
3807.408,0.27
3807.5367,0.827
3808.7283,0.752
3809.0398,0.157
3809.5638,0.342
3809.5907,0.245
3810.7555,0.629
3811.804,0.206
3811.8906,0.561
3812.9642,0.887
3813.0577,0.77
3813.3882,0.866
3813.6345,0.598
3813.8834,0.569
3813.9324,0.17
3814.017,0.268
3814.1238,0.718
3814.523,0.674
3814.5799,0.884
3814.7787,0.524
3815.3803,0.433
3815.8396,0.921
3816.3402,0.8
3816.9197,0.174
3817.585,0.17
3817.639,0.717
3818.3414,0.507
3819.4926,0.35
3819.565,0.461
3819.683,0.172
3820.4249,0.933
3821.1774,0.852
3821.8343,0.759
3821.9225,0.629
3821.993,0.269
3823.5096,0.659
3823.8887,0.282
3824.3035,0.834
3824.4216,0.31
3824.4432,0.909
3824.9198,0.292
3825.4022,0.271
3825.8805,0.927
3826.6293,0.182
3826.8414,0.549
3826.9679,0.172
3827.0852,0.642
3827.5711,0.58
3827.8222,0.912
3828.1499,0.201
3829.1216,0.281
3829.3549,0.905
3829.4516,0.556
3829.6934,0.294
3829.761,0.257
3830.024,0.211
3830.7569,0.269
3830.8613,0.42
3831.676,0.577
3831.691,0.151
3831.692,0.403
3832.2996,0.9
3832.3037,0.917
3832.8907,0.813
3833.071,0.35
3833.2084,0.256
3833.3077,0.78
3833.8589,0.263
3834.2221,0.917
3834.3599,0.572
3834.4517,0.257
3834.8102,0.162
3835.384,0.881
3836.0826,0.861
3836.3302,0.79
3836.761,0.763
3837.1342,0.344
3838.275,0.174
3838.29,0.842
3838.2918,0.925
3838.2943,0.9
3839.2558,0.825
3839.6268,0.67
3839.7763,0.184
3840.4372,0.908
3841.0475,0.905
3841.0706,0.412
3841.273,0.166
3842.0492,0.219
3842.8963,0.237
3843.018,0.347
3843.05,0.538
3843.2564,0.832
3843.698,0.585
3843.983,0.174
3845.1684,0.678
3845.1827,0.689
3845.4682,0.691
3845.6938,0.459
3845.9844,0.444
3846.024,0.52
3846.024,0.599
3846.024,0.231
3846.4092,0.739
3846.7906,0.424
3846.7998,0.836
3846.9335,0.314
3847.3391,0.311
3848.211,0.371
3848.2888,0.161
3848.3042,0.199
3849.365,0.354
3849.554,0.756
3849.9663,0.89
3850.017,0.191
3850.386,0.254
3850.6905,0.536
3850.6905,0.203
3850.8177,0.84
3852.5724,0.801
3853.3318,0.164
3853.4564,0.175
3853.6645,0.774
3854.215,0.185
3854.3659,0.557
3855.8465,0.425
3856.0175,0.856
3856.3711,0.908
3858.297,0.853
3858.297,0.814
3858.297,0.419
3858.4726,0.25
3858.86,0.565
3858.8966,0.238
3859.2123,0.829
3859.911,0.929
3861.3324,0.551
3861.3433,0.465
3861.5909,0.403
3862.5954,0.83
3862.7894,0.169
3863.0637,0.199
3863.6906,0.27
3863.741,0.593
3863.7854,0.421
3863.9517,0.256
3863.9863,0.157
3864.3008,0.19
3865.5229,0.886
3865.6043,0.625
3866.5305,0.167
3866.7219,0.38
3866.77,0.355
3867.021,0.295
3867.2157,0.814
3867.9202,0.35
3868.2337,0.174
3869.5581,0.575
3869.6074,0.3
3870.1781,0.321
3870.7894,0.408
3871.7479,0.756
3872.501,0.886
3872.5403,0.182
3872.7593,0.27
3872.9209,0.349
3873.1139,0.53
3873.7601,0.814
3873.9548,0.335
3875.7763,0.259
3876.0396,0.394
3878.0177,0.888
3878.1829,0.239
3878.2867,0.152
3878.306,0.822
3878.5728,0.9
3878.6707,0.802
3878.7074,0.76
3878.7259,0.788
3881.8739,0.162
3881.9739,0.289
3882.2864,0.805
3883.2798,0.759
3883.287,0.201
3884.3581,0.735
3884.8361,0.274
3885.1452,0.173
3885.214,0.158
3885.5101,0.782
3885.749,0.413
3886.2605,0.269
3886.2818,0.914
3887.0477,0.877
3888.416,0.433
3888.5131,0.878
3888.8214,0.728
3889.048,0.883
3889.666,0.489
3890.178,0.315
3890.241,0.347
3890.3935,0.235
3890.8402,0.615
3891.776,0.292
3891.906,0.53
3891.9264,0.661
3892.3078,0.192
3892.982,0.151
3893.304,0.266
3893.3092,0.469
3893.3898,0.798
3893.912,0.41
3894.0113,0.605
3894.0767,0.69
3895.4253,0.189
3895.572,0.653
3895.6559,0.884
3896.066,0.418
3896.0918,0.219
3896.1379,0.453
3897.4485,0.557
3897.8892,0.804
3898.0087,0.799
3898.059,0.243
3898.12,0.269
3899.0284,0.444
3899.1276,0.66
3899.707,0.892
3899.8617,0.245
3899.8617,0.226
3899.8617,0.208
3899.8617,0.205
3900.515,0.629
3900.539,0.926
3900.675,0.571
3902.9451,0.882
3903.2525,0.709
3903.859,0.815
3903.8977,0.753
3904.0786,0.15
3904.6599,0.539
3904.7825,0.233
3905.523,0.892
3905.6443,0.554
3906.0345,0.673
3906.4791,0.848
3906.7469,0.597
3906.9617,0.272
3907.4651,0.243
3907.9337,0.699
3908.756,0.307
3909.6576,0.454
3909.8292,0.573
3910.8437,0.478
3910.998,0.462
3913.4611,0.922
3913.6313,0.594
3914.1833,0.439
3914.273,0.304
3914.318,0.572
3914.5068,0.684
3915.934,0.32
3916.4045,0.644
3916.7305,0.761
3917.1805,0.774
3918.3146,0.658
3918.4151,0.719
3918.5236,0.158
3918.6415,0.765
3919.0651,0.619
3919.158,0.536
3920.2574,0.877
3920.6272,0.21
3920.8363,0.384
3921.053,0.509
3921.1865,0.202
3922.6723,0.155
3922.9112,0.885
3925.2005,0.33
3925.6434,0.713
3925.9413,0.741
3926.0128,0.622
3927.9194,0.888
3927.9219,0.249
3928.0829,0.631
3928.8756,0.177
3929.1164,0.243
3929.2081,0.385
3929.7201,0.308
3930.2963,0.891
3930.3058,0.71
3931.1172,0.509
3931.263,0.16
3932.0087,0.841
3932.627,0.684
3933.599,0.57
3933.655,0.955
3933.657,0.907
3933.659,0.963
3933.66,0.953
3933.661,0.96
3933.664,0.964
3933.7455,0.305
3934.114,0.258
3934.785,0.204
3935.3064,0.223
3935.8124,0.758
3935.9607,0.664
3935.9684,0.172
3937.3272,0.554
3937.7194,0.408
3938.2934,0.794
3938.4,0.704
3938.9665,0.44
3940.877,0.593
3941.1848,0.189
3941.2753,0.577
3942.4396,0.737
3942.7841,0.536
3943.0958,0.318
3943.3403,0.209
3943.5741,0.271
3944.006,0.883
3944.0541,0.157
3944.1001,0.219
3944.8889,0.44
3945.1168,0.575
3945.2115,0.637
3946.9945,0.6
3947.295,0.272
3947.481,0.205
3947.5308,0.616
3947.6892,0.19
3948.0971,0.762
3948.6701,0.207
3948.7747,0.793
3949.1,0.396
3949.1404,0.191
3949.9525,0.777
3950.3494,0.774
3951.1631,0.797
3951.957,0.78
3952.6009,0.717
3952.6958,0.53
3953.1513,0.568
3953.8568,0.16
3955.3412,0.572
